Far field
"Plane Wave Phi"[deg]	"1Blade_SEP_lam8_Carbide [dBsm]"	"1Blade_SEP_lam16_Carbide [dBsm]"	"1Blade_SEP_lam20_Carbide [dBsm]"	"1Blade_SEP_lam25_Carbide [dBsm]"	"1Blade_SEP_lam32_Carbide [dBsm]"	"1Blade_SEP_lam40_Carbide [dBsm]"	"1Blade_SEP_lam64_Carbide [dBsm]"	"1Blade_SEP_lam80_Carbide [dBsm]"	"1Blade_SEP_lam120_Carbide [dBsm]"	
7.00000000E+01	-4.80543906E+01	-5.27482929E+01	-4.72467620E+01	-4.89029690E+01	-5.08957032E+01	-5.20564539E+01	-5.29306414E+01	-5.31106875E+01	-5.32596066E+01	
7.10000000E+01	-4.76647299E+01	-5.33041844E+01	-4.69897645E+01	-4.88732656E+01	-5.11395614E+01	-5.24870282E+01	-5.35432548E+01	-5.37635797E+01	-5.39572918E+01	
7.20000000E+01	-4.73920334E+01	-5.44043138E+01	-4.69084510E+01	-4.90662057E+01	-5.17248838E+01	-5.33719823E+01	-5.47256503E+01	-5.50042916E+01	-5.52594285E+01	
7.30000000E+01	-4.72452753E+01	-5.63515523E+01	-4.70300027E+01	-4.95424483E+01	-5.27889507E+01	-5.49416926E+01	-5.67953511E+01	-5.71535440E+01	-5.74889050E+01	
7.40000000E+01	-4.72242677E+01	-5.98595434E+01	-4.73862979E+01	-5.03874145E+01	-5.45828826E+01	-5.77099673E+01	-6.04541153E+01	-6.08406224E+01	-6.11758825E+01	
7.50000000E+01	-4.73184234E+01	-6.66693986E+01	-4.80204608E+01	-5.17435897E+01	-5.76953688E+01	-6.33860456E+01	-6.60132463E+01	-6.49780296E+01	-6.40895494E+01	
7.60000000E+01	-4.75027213E+01	-6.36822395E+01	-4.89956938E+01	-5.38921243E+01	-6.42495243E+01	-7.67286175E+01	-6.14594807E+01	-6.00653219E+01	-5.90523580E+01	
7.70000000E+01	-4.77311838E+01	-5.63550949E+01	-5.04091995E+01	-5.75351508E+01	-7.13400776E+01	-6.00038838E+01	-5.53198185E+01	-5.45978790E+01	-5.40194228E+01	
7.80000000E+01	-4.79311830E+01	-5.18525731E+01	-5.24077040E+01	-6.55351072E+01	-5.85025523E+01	-5.39357766E+01	-5.12112429E+01	-5.07532761E+01	-5.03743845E+01	
7.90000000E+01	-4.80074651E+01	-4.86493588E+01	-5.51366028E+01	-6.71406285E+01	-5.30165146E+01	-5.01115031E+01	-4.81917478E+01	-4.78651681E+01	-4.75926759E+01	
8.00000000E+01	-4.78681833E+01	-4.61803014E+01	-5.79816667E+01	-5.69305331E+01	-4.94608025E+01	-4.73081635E+01	-4.58288336E+01	-4.55802930E+01	-4.53738183E+01	
8.10000000E+01	-4.74689812E+01	-4.41958917E+01	-5.74821303E+01	-5.20835337E+01	-4.68347950E+01	-4.51129424E+01	-4.39144379E+01	-4.37178879E+01	-4.35568101E+01	
8.20000000E+01	-4.68400351E+01	-4.25652753E+01	-5.40119917E+01	-4.88930016E+01	-4.47774690E+01	-4.33356747E+01	-4.23339790E+01	-4.21750248E+01	-4.20474187E+01	
8.30000000E+01	-4.60667357E+01	-4.12117455E+01	-5.08201394E+01	-4.65444173E+01	-4.31172358E+01	-4.18730130E+01	-4.10186901E+01	-4.08885503E+01	-4.07872647E+01	
8.40000000E+01	-4.52454470E+01	-4.00866869E+01	-4.83493099E+01	-4.47253587E+01	-4.17590899E+01	-4.06625462E+01	-3.99241581E+01	-3.98170338E+01	-3.97370511E+01	
8.50000000E+01	-4.44531421E+01	-3.91574619E+01	-4.64422691E+01	-4.32828601E+01	-4.06450751E+01	-3.96638359E+01	-3.90202607E+01	-3.89322359E+01	-3.88699643E+01	
8.60000000E+01	-4.37404011E+01	-3.84013826E+01	-4.49564672E+01	-4.21308789E+01	-3.97373731E+01	-3.88494224E+01	-3.82857985E+01	-3.82139779E+01	-3.81670259E+01	
8.70000000E+01	-4.31366492E+01	-3.78022591E+01	-4.37982657E+01	-4.12163878E+01	-3.90101996E+01	-3.82000111E+01	-3.77055599E+01	-3.76478745E+01	-3.76145344E+01	
8.80000000E+01	-4.26576626E+01	-3.73483233E+01	-4.29071168E+01	-4.05047429E+01	-3.84453593E+01	-3.77017078E+01	-3.72684423E+01	-3.72234298E+01	-3.72020897E+01	
8.90000000E+01	-4.23114499E+01	-3.70309703E+01	-4.22429496E+01	-3.99722362E+01	-3.80297665E+01	-3.73444817E+01	-3.69664372E+01	-3.69327994E+01	-3.69224411E+01	
9.00000000E+01	-4.21020418E+01	-3.68439734E+01	-4.17785804E+01	-3.96022006E+01	-3.77538887E+01	-3.71210525E+01	-3.67936352E+01	-3.67704364E+01	-3.67699826E+01	
9.10000000E+01	-4.20317165E+01	-3.67829310E+01	-4.14952027E+01	-3.93825920E+01	-3.76107296E+01	-3.70261463E+01	-3.67459598E+01	-3.67323368E+01	-3.67411631E+01	
9.20000000E+01	-4.21022229E+01	-3.68446879E+01	-4.13795802E+01	-3.93044480E+01	-3.75950808E+01	-3.70560208E+01	-3.68203557E+01	-3.68156944E+01	-3.68328629E+01	
9.30000000E+01	-4.23153132E+01	-3.70269902E+01	-4.14220904E+01	-3.93607662E+01	-3.77029364E+01	-3.72079802E+01	-3.70148605E+01	-3.70184262E+01	-3.70433578E+01	
9.40000000E+01	-4.26727914E+01	-3.73280956E+01	-4.16152272E+01	-3.95455559E+01	-3.79309185E+01	-3.74798895E+01	-3.73276908E+01	-3.73389883E+01	-3.73710055E+01	
9.50000000E+01	-4.31759608E+01	-3.77460343E+01	-4.19519499E+01	-3.98527260E+01	-3.82755538E+01	-3.78695932E+01	-3.77568831E+01	-3.77753412E+01	-3.78133860E+01	
9.60000000E+01	-4.38240876E+01	-3.82778098E+01	-4.24236862E+01	-4.02748081E+01	-3.87324111E+01	-3.83740202E+01	-3.82994805E+01	-3.83241699E+01	-3.83672470E+01	
9.70000000E+01	-4.46112178E+01	-3.89179598E+01	-4.30173220E+01	-4.08011251E+01	-3.92946791E+01	-3.89879312E+01	-3.89497306E+01	-3.89797499E+01	-3.90263715E+01	
9.80000000E+01	-4.55198872E+01	-3.96563525E+01	-4.37106161E+01	-4.14152696E+01	-3.99512179E+01	-3.97017182E+01	-3.96970575E+01	-3.97309055E+01	-3.97788567E+01	
9.90000000E+01	-4.65100203E+01	-4.04749534E+01	-4.44658733E+01	-4.20919031E+01	-4.06837090E+01	-4.04983670E+01	-4.05226907E+01	-4.05582906E+01	-4.06044786E+01	
1.00000000E+02	-4.75028092E+01	-4.13434181E+01	-4.52231351E+01	-4.27934626E+01	-4.14632523E+01	-4.13492442E+01	-4.13949525E+01	-4.14296844E+01	-4.14704300E+01	
1.01000000E+02	-4.83690364E+01	-4.22147639E+01	-4.58986880E+01	-4.34690514E+01	-4.22472233E+01	-4.22097995E+01	-4.22655567E+01	-4.22960093E+01	-4.23268337E+01	
1.02000000E+02	-4.89506545E+01	-4.30250666E+01	-4.63994522E+01	-4.40592094E+01	-4.29797914E+01	-4.30183028E+01	-4.30693379E+01	-4.30921253E+01	-4.31088211E+01	
1.03000000E+02	-4.91402957E+01	-4.37028309E+01	-4.66585838E+01	-4.45099441E+01	-4.36000653E+01	-4.37039140E+01	-4.37349591E+01	-4.37478650E+01	-4.37484589E+01	
1.04000000E+02	-4.89620982E+01	-4.41919270E+01	-4.66718693E+01	-4.47926346E+01	-4.40598387E+01	-4.42076035E+01	-4.42087285E+01	-4.42120020E+01	-4.41981924E+01	
1.05000000E+02	-4.85509710E+01	-4.44777507E+01	-4.64996835E+01	-4.49169652E+01	-4.43439563E+01	-4.45086461E+01	-4.44802593E+01	-4.44770501E+01	-4.44540825E+01	
1.06000000E+02	-4.80591069E+01	-4.45952150E+01	-4.62321508E+01	-4.49260806E+01	-4.44775790E+01	-4.46357274E+01	-4.45881382E+01	-4.45832867E+01	-4.45582159E+01	
1.07000000E+02	-4.75954978E+01	-4.46110869E+01	-4.59520090E+01	-4.48780333E+01	-4.45140725E+01	-4.46519672E+01	-4.46006363E+01	-4.45984492E+01	-4.45777686E+01	
1.08000000E+02	-4.72200150E+01	-4.45964526E+01	-4.57178222E+01	-4.48274189E+01	-4.45140959E+01	-4.46281814E+01	-4.45884513E+01	-4.45923835E+01	-4.45800458E+01	
1.09000000E+02	-4.69583180E+01	-4.46090202E+01	-4.55641389E+01	-4.48160282E+01	-4.45295689E+01	-4.46234035E+01	-4.46080950E+01	-4.46200796E+01	-4.46187561E+01	
1.10000000E+02	-4.68159294E+01	-4.46879153E+01	-4.55075039E+01	-4.48710095E+01	-4.45974618E+01	-4.46784476E+01	-4.46973570E+01	-4.47185088E+01	-4.47286205E+01	
1.11000000E+02	-4.67868188E+01	-4.48558238E+01	-4.55521688E+01	-4.50068608E+01	-4.47402053E+01	-4.48173050E+01	-4.48781468E+01	-4.49087459E+01	-4.49302522E+01	
1.12000000E+02	-4.68575209E+01	-4.51229620E+01	-4.56937794E+01	-4.52278782E+01	-4.49680970E+01	-4.50509625E+01	-4.51601597E+01	-4.51999011E+01	-4.52322338E+01	
1.13000000E+02	-4.70087468E+01	-4.54895762E+01	-4.59211068E+01	-4.55297968E+01	-4.52816584E+01	-4.53801000E+01	-4.55430766E+01	-4.55918881E+01	-4.56336732E+01	
1.14000000E+02	-4.72160202E+01	-4.59472713E+01	-4.62166643E+01	-4.59004403E+01	-4.56727822E+01	-4.57966585E+01	-4.60182846E+01	-4.60755589E+01	-4.61255456E+01	
1.15000000E+02	-4.74504308E+01	-4.64783452E+01	-4.65567264E+01	-4.63195787E+01	-4.61247106E+01	-4.62837424E+01	-4.65676838E+01	-4.66320817E+01	-4.66888044E+01	
1.16000000E+02	-4.76805768E+01	-4.70547249E+01	-4.69119826E+01	-4.67589409E+01	-4.66118641E+01	-4.68146315E+01	-4.71622675E+01	-4.72325616E+01	-4.72937535E+01	
1.17000000E+02	-4.78764748E+01	-4.76368432E+01	-4.72497293E+01	-4.71836975E+01	-4.71001864E+01	-4.73527456E+01	-4.77609671E+01	-4.78354618E+01	-4.78984128E+01	
1.18000000E+02	-4.80149540E+01	-4.81761830E+01	-4.75384319E+01	-4.75567373E+01	-4.75499570E+01	-4.78537669E+01	-4.83130043E+01	-4.83898773E+01	-4.84517512E+01	
1.19000000E+02	-4.80846908E+01	-4.86227421E+01	-4.77541835E+01	-4.78460566E+01	-4.79226853E+01	-4.82725046E+01	-4.87661337E+01	-4.88441173E+01	-4.89030791E+01	
1.20000000E+02	-4.80885859E+01	-4.89391124E+01	-4.78869435E+01	-4.80337089E+01	-4.81909817E+01	-4.85750101E+01	-4.90826268E+01	-4.91605541E+01	-4.92156422E+01	
1.21000000E+02	-4.80418736E+01	-4.91138750E+01	-4.79427092E+01	-4.81213608E+01	-4.83472037E+01	-4.87496448E+01	-4.92512435E+01	-4.93294057E+01	-4.93819545E+01	
1.22000000E+02	-4.79671226E+01	-4.91657902E+01	-4.79410038E+01	-4.81289653E+01	-4.84058196E+01	-4.88112866E+01	-4.92935746E+01	-4.93735243E+01	-4.94259634E+01	
1.23000000E+02	-4.78886283E+01	-4.91355732E+01	-4.79085639E+01	-4.80875811E+01	-4.83975105E+01	-4.87948083E+01	-4.92532780E+01	-4.93370862E+01	-4.93925131E+01	
1.24000000E+02	-4.78282191E+01	-4.90709388E+01	-4.78729040E+01	-4.80308435E+01	-4.83592564E+01	-4.87427010E+01	-4.91804484E+01	-4.92702221E+01	-4.93312829E+01	
1.25000000E+02	-4.78029788E+01	-4.90150123E+01	-4.78577982E+01	-4.79883157E+01	-4.83255729E+01	-4.86944690E+01	-4.91193995E+01	-4.92168845E+01	-4.92855969E+01	
1.26000000E+02	-4.78248123E+01	-4.90004494E+01	-4.78812678E+01	-4.79827468E+01	-4.83240635E+01	-4.86812943E+01	-4.91032852E+01	-4.92100258E+01	-4.92878853E+01	
1.27000000E+02	-4.79006897E+01	-4.90494974E+01	-4.79553924E+01	-4.80295438E+01	-4.83742180E+01	-4.87247727E+01	-4.91544432E+01	-4.92716107E+01	-4.93596020E+01	
1.28000000E+02	-4.80333083E+01	-4.91756139E+01	-4.80867933E+01	-4.81377745E+01	-4.84880428E+01	-4.88382890E+01	-4.92860645E+01	-4.94147610E+01	-4.95137806E+01	
1.29000000E+02	-4.82216287E+01	-4.93856248E+01	-4.82774813E+01	-4.83112631E+01	-4.86716708E+01	-4.90286746E+01	-4.95047683E+01	-4.96460757E+01	-4.97566619E+01	
1.30000000E+02	-4.84613655E+01	-4.96812146E+01	-4.85254430E+01	-4.85494571E+01	-4.89262580E+01	-4.92977335E+01	-4.98125083E+01	-4.99671430E+01	-5.00897364E+01	
1.31000000E+02	-4.87451610E+01	-5.00601007E+01	-4.88249831E+01	-4.88482122E+01	-4.92489479E+01	-4.96431787E+01	-5.02069265E+01	-5.03759116E+01	-5.05104539E+01	
1.32000000E+02	-4.90628504E+01	-5.05161306E+01	-4.91670451E+01	-4.91997671E+01	-4.96329917E+01	-5.00588608E+01	-5.06820412E+01	-5.08660378E+01	-5.10129645E+01	
1.33000000E+02	-4.94016990E+01	-5.10392248E+01	-4.95392150E+01	-4.95931352E+01	-5.00678515E+01	-5.05348595E+01	-5.12280156E+01	-5.14274203E+01	-5.15863147E+01	
1.34000000E+02	-4.97470081E+01	-5.16143144E+01	-4.99261008E+01	-5.00138429E+01	-5.05390172E+01	-5.10568287E+01	-5.18293618E+01	-5.20443020E+01	-5.22145944E+01	
1.35000000E+02	-5.00830959E+01	-5.22205812E+01	-5.03100851E+01	-5.04445363E+01	-5.10278273E+01	-5.16058628E+01	-5.24650774E+01	-5.26944337E+01	-5.28745715E+01	
1.36000000E+02	-5.03948576E+01	-5.28313546E+01	-5.06729293E+01	-5.08657909E+01	-5.15122969E+01	-5.21581214E+01	-5.31070921E+01	-5.33486565E+01	-5.35360196E+01	
1.37000000E+02	-5.06697756E+01	-5.34148981E+01	-5.09978449E+01	-5.12579729E+01	-5.19687425E+01	-5.26868701E+01	-5.37213000E+01	-5.39715498E+01	-5.41627284E+01	
1.38000000E+02	-5.08997654E+01	-5.39379619E+01	-5.12720309E+01	-5.16038586E+01	-5.23745973E+01	-5.31645838E+01	-5.42717578E+01	-5.45250276E+01	-5.47153196E+01	
1.39000000E+02	-5.10825136E+01	-5.43724325E+01	-5.14893104E+01	-5.18916161E+01	-5.27129849E+01	-5.35687396E+01	-5.47259734E+01	-5.49766139E+01	-5.51615253E+01	
1.40000000E+02	-5.12215136E+01	-5.47016069E+01	-5.16507330E+01	-5.21170488E+01	-5.29756669E+01	-5.38861163E+01	-5.50654628E+01	-5.53076017E+01	-5.54841476E+01	
1.41000000E+02	-5.13252473E+01	-5.49259365E+01	-5.17643583E+01	-5.22841251E+01	-5.31652536E+01	-5.41165393E+01	-5.52899191E+01	-5.55205183E+01	-5.56871111E+01	
1.42000000E+02	-5.14051882E+01	-5.50617679E+01	-5.18429071E+01	-5.24037579E+01	-5.32938865E+01	-5.42723010E+01	-5.54180032E+01	-5.56357697E+01	-5.57935026E+01	
1.43000000E+02	-5.14740334E+01	-5.51362405E+01	-5.19015332E+01	-5.24912369E+01	-5.33802441E+01	-5.43746172E+01	-5.54797636E+01	-5.56865235E+01	-5.58376958E+01	
1.44000000E+02	-5.15439575E+01	-5.51803363E+01	-5.19552201E+01	-5.25631823E+01	-5.34449168E+01	-5.44484747E+01	-5.55092010E+01	-5.57076704E+01	-5.58557948E+01	
1.45000000E+02	-5.16256259E+01	-5.52223413E+01	-5.20174218E+01	-5.26353438E+01	-5.35078111E+01	-5.45177361E+01	-5.55370810E+01	-5.57315307E+01	-5.58796068E+01	
1.46000000E+02	-5.17276226E+01	-5.52855995E+01	-5.20990866E+01	-5.27212016E+01	-5.35856405E+01	-5.46029052E+01	-5.55885821E+01	-5.57827904E+01	-5.59337225E+01	
1.47000000E+02	-5.18564323E+01	-5.53876912E+01	-5.22085930E+01	-5.28313024E+01	-5.36916124E+01	-5.47198346E+01	-5.56819109E+01	-5.58789783E+01	-5.60364765E+01	
1.48000000E+02	-5.20164904E+01	-5.55409074E+01	-5.23518410E+01	-5.29735241E+01	-5.38352132E+01	-5.48801180E+01	-5.58294060E+01	-5.60333423E+01	-5.61994155E+01	
1.49000000E+02	-5.22104435E+01	-5.57530745E+01	-5.25326188E+01	-5.31529554E+01	-5.40229464E+01	-5.50919302E+01	-5.60391262E+01	-5.62530259E+01	-5.64299260E+01	
1.50000000E+02	-5.24393245E+01	-5.60292103E+01	-5.27528332E+01	-5.33727585E+01	-5.42587688E+01	-5.53602304E+01	-5.63163138E+01	-5.65428713E+01	-5.67318514E+01	
1.51000000E+02	-5.27028216E+01	-5.63714579E+01	-5.30129055E+01	-5.36340116E+01	-5.45443424E+01	-5.56877923E+01	-5.66619126E+01	-5.69038910E+01	-5.71074111E+01	
1.52000000E+02	-5.29992621E+01	-5.67800358E+01	-5.33119483E+01	-5.39363728E+01	-5.48796212E+01	-5.60753295E+01	-5.70762169E+01	-5.73358750E+01	-5.75552409E+01	
1.53000000E+02	-5.33257305E+01	-5.72523488E+01	-5.36476857E+01	-5.42778436E+01	-5.52628276E+01	-5.65214389E+01	-5.75557899E+01	-5.78352972E+01	-5.80713765E+01	
1.54000000E+02	-5.36779698E+01	-5.77831508E+01	-5.40165857E+01	-5.46549401E+01	-5.56901388E+01	-5.70226454E+01	-5.80944886E+01	-5.83946967E+01	-5.86475818E+01	
1.55000000E+02	-5.40503215E+01	-5.83626035E+01	-5.44135927E+01	-5.50624414E+01	-5.61555654E+01	-5.75719266E+01	-5.86804965E+01	-5.90019926E+01	-5.92694195E+01	
1.56000000E+02	-5.44355848E+01	-5.89743952E+01	-5.48320827E+01	-5.54930612E+01	-5.66500723E+01	-5.81580374E+01	-5.92948435E+01	-5.96345628E+01	-5.99129014E+01	
1.57000000E+02	-5.48248856E+01	-5.95934498E+01	-5.52634155E+01	-5.59373383E+01	-5.71607876E+01	-5.87629518E+01	-5.99086612E+01	-6.02598480E+01	-6.05403337E+01	
1.58000000E+02	-5.52077485E+01	-6.01824952E+01	-5.56969972E+01	-5.63829779E+01	-5.76705562E+01	-5.93607033E+01	-6.04792995E+01	-6.08302084E+01	-6.10987550E+01	
1.59000000E+02	-5.55723013E+01	-6.06926560E+01	-5.61199847E+01	-5.68150995E+01	-5.81568656E+01	-5.99154811E+01	-6.09528760E+01	-6.12852485E+01	-6.15231546E+01	
1.60000000E+02	-5.59057296E+01	-6.10680646E+01	-5.65177623E+01	-5.72163923E+01	-5.85928089E+01	-6.03821505E+01	-6.12714788E+01	-6.15627334E+01	-6.17503931E+01	
1.61000000E+02	-5.61953112E+01	-6.12586379E+01	-5.68743304E+01	-5.75682275E+01	-5.89492725E+01	-6.07136449E+01	-6.13883465E+01	-6.16188473E+01	-6.17422656E+01	
1.62000000E+02	-5.64295632E+01	-6.12381819E+01	-5.71743702E+01	-5.78523825E+01	-5.91990592E+01	-6.08719641E+01	-6.12869116E+01	-6.14463896E+01	-6.15018348E+01	
1.63000000E+02	-5.65996941E+01	-6.10144987E+01	-5.74042577E+01	-5.80538144E+01	-5.93231863E+01	-6.08406098E+01	-6.09872546E+01	-6.10767405E+01	-6.10721995E+01	
1.64000000E+02	-5.67008562E+01	-6.06254553E+01	-5.75549039E+01	-5.81632380E+01	-5.93152256E+01	-6.06312430E+01	-6.05362900E+01	-6.05659685E+01	-6.05150215E+01	
1.65000000E+02	-5.67326601E+01	-6.01228004E+01	-5.76226144E+01	-5.81788012E+01	-5.91831873E+01	-6.02778904E+01	-5.99886179E+01	-5.99726154E+01	-5.98894215E+01	
1.66000000E+02	-5.66991674E+01	-5.95564534E+01	-5.76099585E+01	-5.81063142E+01	-5.89466576E+01	-5.98246830E+01	-5.93929235E+01	-5.93445509E+01	-5.92408805E+01	
1.67000000E+02	-5.66078646E+01	-5.89655257E+01	-5.75248733E+01	-5.79576043E+01	-5.86310333E+01	-5.93133847E+01	-5.87848624E+01	-5.87149864E+01	-5.85997095E+01	
1.68000000E+02	-5.64685422E+01	-5.83773629E+01	-5.73789862E+01	-5.77478794E+01	-5.82624402E+01	-5.87777295E+01	-5.81883575E+01	-5.81050619E+01	-5.79842996E+01	
1.69000000E+02	-5.62917251E+01	-5.78087751E+01	-5.71855985E+01	-5.74934310E+01	-5.78635937E+01	-5.82414181E+01	-5.76170566E+01	-5.75262044E+01	-5.74039774E+01	
1.70000000E+02	-5.60876797E+01	-5.72693231E+01	-5.69578531E+01	-5.72092468E+01	-5.74525562E+01	-5.77198665E+01	-5.70789065E+01	-5.69841261E+01	-5.68626362E+01	
1.71000000E+02	-5.58656342E+01	-5.67634209E+01	-5.67077740E+01	-5.69081815E+01	-5.70425234E+01	-5.72223481E+01	-5.65764289E+01	-5.64806384E+01	-5.63614022E+01	
1.72000000E+02	-5.56334006E+01	-5.62929581E+01	-5.64453279E+01	-5.66005306E+01	-5.66424795E+01	-5.67534144E+01	-5.61108660E+01	-5.60156173E+01	-5.58994339E+01	
1.73000000E+02	-5.53972270E+01	-5.58576121E+01	-5.61784032E+01	-5.62939555E+01	-5.62582888E+01	-5.63152377E+01	-5.56810002E+01	-5.55874856E+01	-5.54749285E+01	
1.74000000E+02	-5.51620289E+01	-5.54560818E+01	-5.59131399E+01	-5.59940043E+01	-5.58933465E+01	-5.59082258E+01	-5.52854751E+01	-5.51942000E+01	-5.50854226E+01	
1.75000000E+02	-5.49314262E+01	-5.50867419E+01	-5.56538115E+01	-5.57045433E+01	-5.55494697E+01	-5.55314504E+01	-5.49221389E+01	-5.48336109E+01	-5.47286094E+01	
1.76000000E+02	-5.47080110E+01	-5.47475750E+01	-5.54034964E+01	-5.54279938E+01	-5.52273376E+01	-5.51837735E+01	-5.45890577E+01	-5.45034703E+01	-5.44020633E+01	
1.77000000E+02	-5.44936086E+01	-5.44365663E+01	-5.51642422E+01	-5.51658239E+01	-5.49268913E+01	-5.48637008E+01	-5.42839805E+01	-5.42014329E+01	-5.41035440E+01	
1.78000000E+02	-5.42893458E+01	-5.41517268E+01	-5.49371479E+01	-5.49188193E+01	-5.46476621E+01	-5.45694287E+01	-5.40049228E+01	-5.39254569E+01	-5.38309165E+01	
1.79000000E+02	-5.40958846E+01	-5.38912097E+01	-5.47228780E+01	-5.46871661E+01	-5.43888591E+01	-5.42993328E+01	-5.37500047E+01	-5.36734920E+01	-5.35822027E+01	
1.80000000E+02	-5.39135057E+01	-5.36532229E+01	-5.45215216E+01	-5.44707067E+01	-5.41494854E+01	-5.40517799E+01	-5.35174169E+01	-5.34439901E+01	-5.33557099E+01	
