Far field
"Plane Wave Phi"[deg]	"1Blade_SEP_lam8_Carbide [dBsm]"	"1Blade_SEP_lam16_Carbide [dBsm]"	"1Blade_SEP_lam20_Carbide [dBsm]"	"1Blade_SEP_lam25_Carbide [dBsm]"	"1Blade_SEP_lam32_Carbide [dBsm]"	"1Blade_SEP_lam40_Carbide [dBsm]"	"1Blade_SEP_lam64_Carbide [dBsm]"	"1Blade_SEP_lam80_Carbide [dBsm]"	"1Blade_SEP_lam120_Carbide [dBsm]"	
7.90000000E+01	-2.44589916E+01	-2.26131580E+01	-2.34202209E+01	-2.31760360E+01	-2.29857396E+01	-2.28148175E+01	-2.25206839E+01	-2.24338264E+01	-2.23345063E+01	
8.00000000E+01	-2.50023266E+01	-2.27858309E+01	-2.36318567E+01	-2.33378450E+01	-2.31462583E+01	-2.29713823E+01	-2.26975528E+01	-2.26132527E+01	-2.25171037E+01	
8.10000000E+01	-2.52595927E+01	-2.27573469E+01	-2.36255804E+01	-2.32899567E+01	-2.30971433E+01	-2.29234177E+01	-2.26755949E+01	-2.25961924E+01	-2.25062801E+01	
8.20000000E+01	-2.51097381E+01	-2.25021854E+01	-2.33682095E+01	-2.30089089E+01	-2.28155234E+01	-2.26488133E+01	-2.24282391E+01	-2.23561770E+01	-2.22744964E+01	
8.30000000E+01	-2.45814114E+01	-2.20591415E+01	-2.29014970E+01	-2.25385705E+01	-2.23453978E+01	-2.21897358E+01	-2.19931154E+01	-2.19288659E+01	-2.18563568E+01	
8.40000000E+01	-2.38298137E+01	-2.15096065E+01	-2.23175328E+01	-2.19654309E+01	-2.17726513E+01	-2.16294138E+01	-2.14504770E+01	-2.13934123E+01	-2.13290204E+01	
8.50000000E+01	-2.30267958E+01	-2.09412780E+01	-2.17143475E+01	-2.13797764E+01	-2.11870071E+01	-2.10552010E+01	-2.08872409E+01	-2.08356437E+01	-2.07776840E+01	
8.60000000E+01	-2.22940783E+01	-2.04246193E+01	-2.11690206E+01	-2.08527907E+01	-2.06592334E+01	-2.05367672E+01	-2.03740073E+01	-2.03264511E+01	-2.02731558E+01	
8.70000000E+01	-2.17007730E+01	-2.00085702E+01	-2.07334474E+01	-2.04330602E+01	-2.02373927E+01	-2.01220080E+01	-1.99599186E+01	-1.99148052E+01	-1.98643818E+01	
8.80000000E+01	-2.12826637E+01	-1.97250918E+01	-2.04405809E+01	-2.01520242E+01	-1.99527537E+01	-1.98421802E+01	-1.96771256E+01	-1.96331149E+01	-1.95841531E+01	
8.90000000E+01	-2.10592632E+01	-1.95956083E+01	-2.03124540E+01	-2.00310078E+01	-1.98262998E+01	-1.97183954E+01	-1.95472896E+01	-1.95032069E+01	-1.94545346E+01	
9.00000000E+01	-2.10445468E+01	-1.96368123E+01	-2.03663648E+01	-2.00869490E+01	-1.98745245E+01	-1.97673236E+01	-1.95870086E+01	-1.95417975E+01	-1.94921847E+01	
9.10000000E+01	-2.12535590E+01	-1.98644198E+01	-2.06196722E+01	-2.03366670E+01	-2.01136182E+01	-2.00050972E+01	-1.98121253E+01	-1.97646600E+01	-1.97127047E+01	
9.20000000E+01	-2.17071100E+01	-2.02968238E+01	-2.10936172E+01	-2.08003915E+01	-2.05628855E+01	-2.04507237E+01	-2.02405461E+01	-2.01895643E+01	-2.01338163E+01	
9.30000000E+01	-2.24367879E+01	-2.09578587E+01	-2.18173496E+01	-2.15055601E+01	-2.12480913E+01	-2.11294521E+01	-2.08957191E+01	-2.08393697E+01	-2.07780289E+01	
9.40000000E+01	-2.34920762E+01	-2.18806800E+01	-2.28334236E+01	-2.24913502E+01	-2.22057522E+01	-2.20767651E+01	-2.18100290E+01	-2.17457945E+01	-2.16758691E+01	
9.50000000E+01	-2.49527109E+01	-2.31121545E+01	-2.42059755E+01	-2.38159306E+01	-2.34889776E+01	-2.33436890E+01	-2.30286203E+01	-2.29524339E+01	-2.28695433E+01	
9.60000000E+01	-2.69506178E+01	-2.47169270E+01	-2.60327972E+01	-2.55655761E+01	-2.51744914E+01	-2.50032299E+01	-2.46129970E+01	-2.45180234E+01	-2.44145452E+01	
9.70000000E+01	-2.96999832E+01	-2.67707716E+01	-2.84531932E+01	-2.78583199E+01	-2.73617201E+01	-2.71475292E+01	-2.66327812E+01	-2.65073731E+01	-2.63693537E+01	
9.80000000E+01	-3.33854195E+01	-2.92787805E+01	-3.15467427E+01	-3.07578862E+01	-3.00893747E+01	-2.98064864E+01	-2.90832980E+01	-2.89086865E+01	-2.87134004E+01	
9.90000000E+01	-3.62765784E+01	-3.17197578E+01	-3.43786053E+01	-3.35563937E+01	-3.27509880E+01	-3.24131144E+01	-3.14580243E+01	-3.12317046E+01	-3.09685344E+01	
1.00000000E+02	-3.39032237E+01	-3.22703189E+01	-3.37174791E+01	-3.35000939E+01	-3.30260308E+01	-3.28144163E+01	-3.20493797E+01	-3.18641425E+01	-3.16279187E+01	
1.01000000E+02	-3.03347657E+01	-3.04609006E+01	-3.07883065E+01	-3.09013212E+01	-3.07624531E+01	-3.06997683E+01	-3.03543881E+01	-3.02702276E+01	-3.01450985E+01	
1.02000000E+02	-2.76918782E+01	-2.82228073E+01	-2.82272754E+01	-2.83821052E+01	-2.83387153E+01	-2.83241947E+01	-2.81765011E+01	-2.81455926E+01	-2.80869132E+01	
1.03000000E+02	-2.58275117E+01	-2.63957936E+01	-2.63479149E+01	-2.64847057E+01	-2.64561738E+01	-2.64515872E+01	-2.63727410E+01	-2.63613734E+01	-2.63305014E+01	
1.04000000E+02	-2.45225848E+01	-2.50472610E+01	-2.50179793E+01	-2.51296598E+01	-2.50948767E+01	-2.50895198E+01	-2.50325586E+01	-2.50281718E+01	-2.50090555E+01	
1.05000000E+02	-2.36423471E+01	-2.41108644E+01	-2.41181691E+01	-2.42067938E+01	-2.41601389E+01	-2.41514056E+01	-2.40993687E+01	-2.40965198E+01	-2.40825194E+01	
1.06000000E+02	-2.31082290E+01	-2.35240139E+01	-2.35716748E+01	-2.36403804E+01	-2.35802416E+01	-2.35674706E+01	-2.35131547E+01	-2.35100731E+01	-2.34979298E+01	
1.07000000E+02	-2.28752630E+01	-2.32444793E+01	-2.33328793E+01	-2.33840207E+01	-2.33097232E+01	-2.32928432E+01	-2.32331204E+01	-2.32287000E+01	-2.32169924E+01	
1.08000000E+02	-2.29204511E+01	-2.32477058E+01	-2.33776897E+01	-2.34125744E+01	-2.33232154E+01	-2.33024179E+01	-2.32351070E+01	-2.32291347E+01	-2.32167753E+01	
1.09000000E+02	-2.32371131E+01	-2.35238542E+01	-2.36983874E+01	-2.37170239E+01	-2.36108067E+01	-2.35861130E+01	-2.35095419E+01	-2.35015506E+01	-2.34880288E+01	
1.10000000E+02	-2.38331528E+01	-2.40756751E+01	-2.43013694E+01	-2.43021825E+01	-2.41758552E+01	-2.41471314E+01	-2.40591965E+01	-2.40482060E+01	-2.40327353E+01	
1.11000000E+02	-2.47318276E+01	-2.49169731E+01	-2.52072780E+01	-2.51859195E+01	-2.50337137E+01	-2.50003692E+01	-2.48971740E+01	-2.48823258E+01	-2.48633811E+01	
1.12000000E+02	-2.59743375E+01	-2.60697058E+01	-2.64510710E+01	-2.63981886E+01	-2.62095955E+01	-2.61701646E+01	-2.60444693E+01	-2.60238538E+01	-2.59992219E+01	
1.13000000E+02	-2.76214694E+01	-2.75511749E+01	-2.80762357E+01	-2.79720903E+01	-2.77276349E+01	-2.76785240E+01	-2.75168087E+01	-2.74857393E+01	-2.74511838E+01	
1.14000000E+02	-2.97347676E+01	-2.93229848E+01	-3.00943740E+01	-2.98977839E+01	-2.95627416E+01	-2.94961184E+01	-2.92711573E+01	-2.92224672E+01	-2.91676903E+01	
1.15000000E+02	-3.22336892E+01	-3.11184788E+01	-3.22918216E+01	-3.19331139E+01	-3.14634834E+01	-3.13646935E+01	-3.10360638E+01	-3.09566800E+01	-3.08669035E+01	
1.16000000E+02	-3.42608518E+01	-3.21564445E+01	-3.37070125E+01	-3.31801915E+01	-3.26114336E+01	-3.24723618E+01	-3.20390367E+01	-3.19278286E+01	-3.17986388E+01	
1.17000000E+02	-3.39467362E+01	-3.16595067E+01	-3.30958159E+01	-3.26084151E+01	-3.21169715E+01	-3.19670662E+01	-3.15370594E+01	-3.14239038E+01	-3.12875834E+01	
1.18000000E+02	-3.17984948E+01	-3.01303138E+01	-3.12005893E+01	-3.08643040E+01	-3.05137379E+01	-3.03810974E+01	-3.00268588E+01	-2.99351070E+01	-2.98189507E+01	
1.19000000E+02	-2.95787316E+01	-2.84666423E+01	-2.92711241E+01	-2.90439112E+01	-2.87854704E+01	-2.86708985E+01	-2.83824115E+01	-2.83097478E+01	-2.82153148E+01	
1.20000000E+02	-2.77955108E+01	-2.70451776E+01	-2.76966243E+01	-2.75325828E+01	-2.73231868E+01	-2.72211079E+01	-2.69741709E+01	-2.69141482E+01	-2.68357927E+01	
1.21000000E+02	-2.64475455E+01	-2.59364074E+01	-2.65000293E+01	-2.63731615E+01	-2.61896614E+01	-2.60956790E+01	-2.58740140E+01	-2.58225710E+01	-2.57545831E+01	
1.22000000E+02	-2.54626953E+01	-2.51247984E+01	-2.56352223E+01	-2.55319213E+01	-2.53625049E+01	-2.52740637E+01	-2.50683635E+01	-2.50227529E+01	-2.49620704E+01	
1.23000000E+02	-2.47793573E+01	-2.45815258E+01	-2.50569908E+01	-2.49701501E+01	-2.48087734E+01	-2.47245166E+01	-2.45295385E+01	-2.44880381E+01	-2.44331055E+01	
1.24000000E+02	-2.43541528E+01	-2.42830633E+01	-2.47324454E+01	-2.46585817E+01	-2.45022130E+01	-2.44216724E+01	-2.42346590E+01	-2.41965892E+01	-2.41463428E+01	
1.25000000E+02	-2.41585431E+01	-2.42143019E+01	-2.46407524E+01	-2.45785945E+01	-2.44260021E+01	-2.43492962E+01	-2.41693006E+01	-2.41344352E+01	-2.40886215E+01	
1.26000000E+02	-2.41754496E+01	-2.43695271E+01	-2.47716475E+01	-2.47215942E+01	-2.45728675E+01	-2.45009377E+01	-2.43280368E+01	-2.42967573E+01	-2.42554973E+01	
1.27000000E+02	-2.43970765E+01	-2.47526924E+01	-2.51246817E+01	-2.50887255E+01	-2.49453498E+01	-2.48795558E+01	-2.47156036E+01	-2.46884347E+01	-2.46526854E+01	
1.28000000E+02	-2.48241953E+01	-2.53794931E+01	-2.57097922E+01	-2.56918242E+01	-2.55567676E+01	-2.54997538E+01	-2.53480916E+01	-2.53264252E+01	-2.52976608E+01	
1.29000000E+02	-2.54665742E+01	-2.62808148E+01	-2.65491920E+01	-2.65559232E+01	-2.64348100E+01	-2.63905373E+01	-2.62576152E+01	-2.62436291E+01	-2.62247396E+01	
1.30000000E+02	-2.63448770E+01	-2.75112649E+01	-2.76822452E+01	-2.77248175E+01	-2.76278982E+01	-2.76032289E+01	-2.75003153E+01	-2.74983618E+01	-2.74942656E+01	
1.31000000E+02	-2.74944886E+01	-2.91650539E+01	-2.91725067E+01	-2.92701346E+01	-2.92176388E+01	-2.92245038E+01	-2.91745978E+01	-2.91925281E+01	-2.92123079E+01	
1.32000000E+02	-2.89724264E+01	-3.14091836E+01	-3.11175279E+01	-3.13052348E+01	-3.13414248E+01	-3.14027803E+01	-3.14569622E+01	-3.15110462E+01	-3.15754677E+01	
1.33000000E+02	-3.08672046E+01	-3.45382815E+01	-3.36364779E+01	-3.39767948E+01	-3.42119161E+01	-3.43754993E+01	-3.46691202E+01	-3.48037145E+01	-3.49659008E+01	
1.34000000E+02	-3.33007552E+01	-3.87864371E+01	-3.66346128E+01	-3.71789525E+01	-3.78769724E+01	-3.82037952E+01	-3.91186315E+01	-3.94463207E+01	-3.98533125E+01	
1.35000000E+02	-3.63146729E+01	-4.06983231E+01	-3.84753818E+01	-3.88198161E+01	-3.98048156E+01	-3.99280755E+01	-4.09804019E+01	-4.12074383E+01	-4.14527189E+01	
1.36000000E+02	-3.89655859E+01	-3.66296544E+01	-3.67241168E+01	-3.64884949E+01	-3.67844643E+01	-3.65231864E+01	-3.65725795E+01	-3.64906138E+01	-3.63750179E+01	
1.37000000E+02	-3.83213829E+01	-3.28196741E+01	-3.37413923E+01	-3.33276317E+01	-3.32594618E+01	-3.29414840E+01	-3.26980537E+01	-3.25719437E+01	-3.24158524E+01	
1.38000000E+02	-3.54467995E+01	-3.00747538E+01	-3.12127194E+01	-3.07778816E+01	-3.05781303E+01	-3.02665843E+01	-2.99434511E+01	-2.98144656E+01	-2.96587435E+01	
1.39000000E+02	-3.27986537E+01	-2.80351885E+01	-2.92390829E+01	-2.88124823E+01	-2.85554017E+01	-2.82552564E+01	-2.79035081E+01	-2.77772465E+01	-2.76267310E+01	
1.40000000E+02	-3.07322984E+01	-2.64649401E+01	-2.76941186E+01	-2.72784523E+01	-2.69905962E+01	-2.66993321E+01	-2.63347745E+01	-2.62112686E+01	-2.60653354E+01	
1.41000000E+02	-2.91338895E+01	-2.52278232E+01	-2.64707484E+01	-2.60638001E+01	-2.57562113E+01	-2.54711438E+01	-2.50989873E+01	-2.49777692E+01	-2.48353933E+01	
1.42000000E+02	-2.78845282E+01	-2.42410145E+01	-2.54950688E+01	-2.50940170E+01	-2.47718677E+01	-2.44907111E+01	-2.41130055E+01	-2.39936678E+01	-2.38537410E+01	
1.43000000E+02	-2.69007451E+01	-2.34507979E+01	-2.47164026E+01	-2.43186567E+01	-2.39846239E+01	-2.37057520E+01	-2.33235360E+01	-2.32052231E+01	-2.30669397E+01	
1.44000000E+02	-2.61255328E+01	-2.28205729E+01	-2.40988461E+01	-2.37024239E+01	-2.33579794E+01	-2.30799956E+01	-2.26937339E+01	-2.25760601E+01	-2.24391175E+01	
1.45000000E+02	-2.55191883E+01	-2.23241998E+01	-2.36164775E+01	-2.32197393E+01	-2.28656773E+01	-2.25876978E+01	-2.21974816E+01	-2.20801933E+01	-2.19441414E+01	
1.46000000E+02	-2.50531342E+01	-2.19423190E+01	-2.32498192E+01	-2.28515217E+01	-2.24883101E+01	-2.22095783E+01	-2.18155183E+01	-2.16984021E+01	-2.15628762E+01	
1.47000000E+02	-2.47062062E+01	-2.16601445E+01	-2.29839633E+01	-2.25830558E+01	-2.22109900E+01	-2.19311006E+01	-2.15331726E+01	-2.14159923E+01	-2.12808763E+01	
1.48000000E+02	-2.44622450E+01	-2.14661563E+01	-2.28071817E+01	-2.24028086E+01	-2.20221526E+01	-2.17406281E+01	-2.13390870E+01	-2.12216655E+01	-2.10867255E+01	
1.49000000E+02	-2.43086669E+01	-2.13511965E+01	-2.27100206E+01	-2.23015385E+01	-2.19123744E+01	-2.16288428E+01	-2.12237288E+01	-2.11061374E+01	-2.09713915E+01	
1.50000000E+02	-2.42353353E+01	-2.13077377E+01	-2.26848071E+01	-2.22716562E+01	-2.18740584E+01	-2.15884674E+01	-2.11801229E+01	-2.10621032E+01	-2.09274963E+01	
1.51000000E+02	-2.42340606E+01	-2.13295452E+01	-2.27251304E+01	-2.23069462E+01	-2.19010378E+01	-2.16132420E+01	-2.12016222E+01	-2.10832982E+01	-2.09488646E+01	
1.52000000E+02	-2.42979802E+01	-2.14114464E+01	-2.28256646E+01	-2.24020656E+01	-2.19879058E+01	-2.16977695E+01	-2.12832476E+01	-2.11646863E+01	-2.10303109E+01	
1.53000000E+02	-2.44213782E+01	-2.15490325E+01	-2.29818272E+01	-2.25525590E+01	-2.21302834E+01	-2.18378714E+01	-2.14206612E+01	-2.13018425E+01	-2.11677112E+01	
1.54000000E+02	-2.45992846E+01	-2.17384906E+01	-2.31895863E+01	-2.27545012E+01	-2.23241882E+01	-2.20294835E+01	-2.16100091E+01	-2.14909582E+01	-2.13570863E+01	
1.55000000E+02	-2.48273725E+01	-2.19765331E+01	-2.34454577E+01	-2.30044899E+01	-2.25662482E+01	-2.22694100E+01	-2.18480189E+01	-2.17289188E+01	-2.15954284E+01	
1.56000000E+02	-2.51017849E+01	-2.22601629E+01	-2.37463354E+01	-2.32994908E+01	-2.28535043E+01	-2.25547187E+01	-2.21317455E+01	-2.20127334E+01	-2.18797684E+01	
1.57000000E+02	-2.54189940E+01	-2.25868174E+01	-2.40894074E+01	-2.36367251E+01	-2.31831580E+01	-2.28825675E+01	-2.24587262E+01	-2.23398976E+01	-2.22074976E+01	
1.58000000E+02	-2.57757624E+01	-2.29540559E+01	-2.44719565E+01	-2.40136069E+01	-2.35527171E+01	-2.32506211E+01	-2.28264670E+01	-2.27078894E+01	-2.25763703E+01	
1.59000000E+02	-2.61689404E+01	-2.33595968E+01	-2.48914597E+01	-2.44277538E+01	-2.39597905E+01	-2.36565930E+01	-2.32327107E+01	-2.31146894E+01	-2.29841412E+01	
1.60000000E+02	-2.65954887E+01	-2.38013134E+01	-2.53454889E+01	-2.48767273E+01	-2.44020919E+01	-2.40981795E+01	-2.36753230E+01	-2.35580287E+01	-2.34288536E+01	
1.61000000E+02	-2.70522914E+01	-2.42770582E+01	-2.58314080E+01	-2.53581919E+01	-2.48773589E+01	-2.45731844E+01	-2.41523170E+01	-2.40359401E+01	-2.39083649E+01	
1.62000000E+02	-2.75361492E+01	-2.47845990E+01	-2.63466284E+01	-2.58696095E+01	-2.53831617E+01	-2.50793915E+01	-2.46613445E+01	-2.45462833E+01	-2.44204864E+01	
1.63000000E+02	-2.80436484E+01	-2.53216233E+01	-2.68882967E+01	-2.64083367E+01	-2.59169827E+01	-2.56142914E+01	-2.52003474E+01	-2.50865904E+01	-2.49629868E+01	
1.64000000E+02	-2.85710330E+01	-2.58855270E+01	-2.74532347E+01	-2.69713955E+01	-2.64760292E+01	-2.61753140E+01	-2.57664718E+01	-2.56545618E+01	-2.55335891E+01	
1.65000000E+02	-2.91141478E+01	-2.64734651E+01	-2.80378048E+01	-2.75554550E+01	-2.70571887E+01	-2.67593831E+01	-2.63569914E+01	-2.62473471E+01	-2.61292621E+01	
1.66000000E+02	-2.96683367E+01	-2.70820808E+01	-2.86378719E+01	-2.81566331E+01	-2.76567932E+01	-2.73630520E+01	-2.69686871E+01	-2.68615926E+01	-2.67468849E+01	
1.67000000E+02	-3.02282528E+01	-2.77074556E+01	-2.92485379E+01	-2.87704309E+01	-2.82706838E+01	-2.79823366E+01	-2.75976447E+01	-2.74934995E+01	-2.73826521E+01	
1.68000000E+02	-3.07878908E+01	-2.83449082E+01	-2.98641127E+01	-2.93914997E+01	-2.88938394E+01	-2.86124274E+01	-2.82392005E+01	-2.81385634E+01	-2.80319642E+01	
1.69000000E+02	-3.13403906E+01	-2.89889278E+01	-3.04778865E+01	-3.00136266E+01	-2.95204124E+01	-2.92475989E+01	-2.88878766E+01	-2.87911354E+01	-2.86893752E+01	
1.70000000E+02	-3.18780871E+01	-2.96328960E+01	-3.10820848E+01	-3.06294446E+01	-3.01435406E+01	-2.98812033E+01	-2.95370805E+01	-2.94446464E+01	-2.93480257E+01	
1.71000000E+02	-3.23925248E+01	-3.02689796E+01	-3.16678428E+01	-3.12305156E+01	-3.07551100E+01	-3.05053592E+01	-3.01788543E+01	-3.00911620E+01	-3.00001650E+01	
1.72000000E+02	-3.28745658E+01	-3.08881708E+01	-3.22250603E+01	-3.18072418E+01	-3.13459880E+01	-3.11111190E+01	-3.08043056E+01	-3.07215827E+01	-3.06364627E+01	
1.73000000E+02	-3.33146752E+01	-3.14800148E+01	-3.27428357E+01	-3.23489436E+01	-3.19058617E+01	-3.16880290E+01	-3.14026321E+01	-3.13253764E+01	-3.12461450E+01	
1.74000000E+02	-3.37032331E+01	-3.20329240E+01	-3.32096174E+01	-3.28441896E+01	-3.24235351E+01	-3.22248278E+01	-3.19621488E+01	-3.18903001E+01	-3.18167950E+01	
1.75000000E+02	-3.40311147E+01	-3.25343963E+01	-3.36137747E+01	-3.32811549E+01	-3.28870888E+01	-3.27094157E+01	-3.24701169E+01	-3.24034467E+01	-3.23353584E+01	
1.76000000E+02	-3.42901852E+01	-3.29712697E+01	-3.39442980E+01	-3.36482818E+01	-3.32846556E+01	-3.31293269E+01	-3.29130565E+01	-3.28511740E+01	-3.27874810E+01	
1.77000000E+02	-3.44739496E+01	-3.33309705E+01	-3.41915642E+01	-3.39350853E+01	-3.36051047E+01	-3.34726316E+01	-3.32779104E+01	-3.32197765E+01	-3.31592900E+01	
1.78000000E+02	-3.45780339E+01	-3.36017087E+01	-3.43481875E+01	-3.41328904E+01	-3.38386995E+01	-3.37286603E+01	-3.35524295E+01	-3.34968395E+01	-3.34378432E+01	
1.79000000E+02	-3.46005469E+01	-3.37740098E+01	-3.44097330E+01	-3.42356485E+01	-3.39779178E+01	-3.38888658E+01	-3.37268013E+01	-3.36720469E+01	-3.36123466E+01	
1.80000000E+02	-3.45421898E+01	-3.38413556E+01	-3.43749124E+01	-3.42404289E+01	-3.40183550E+01	-3.39476764E+01	-3.37942430E+01	-3.37383299E+01	-3.36753850E+01	
