Far field
"Plane Wave Phi"[deg]	"1Blade_SEP_lam8_Carbide [dBsm]"	"1Blade_SEP_lam16_Carbide [dBsm]"	"1Blade_SEP_lam20_Carbide [dBsm]"	"1Blade_SEP_lam25_Carbide [dBsm]"	"1Blade_SEP_lam32_Carbide [dBsm]"	"1Blade_SEP_lam40_Carbide [dBsm]"	"1Blade_SEP_lam64_Carbide [dBsm]"	"1Blade_SEP_lam80_Carbide [dBsm]"	"1Blade_SEP_lam120_Carbide [dBsm]"	
7.80000000E+01	-4.12315046E+01	-3.98408071E+01	-4.06260501E+01	-4.03106634E+01	-4.00674844E+01	-3.99734320E+01	-3.97921302E+01	-3.97459134E+01	-3.96953832E+01	
7.90000000E+01	-4.12180637E+01	-3.99139835E+01	-4.06535327E+01	-4.03551992E+01	-4.01260691E+01	-4.00398538E+01	-3.98683341E+01	-3.98248669E+01	-3.97769165E+01	
8.00000000E+01	-4.13075326E+01	-4.00767067E+01	-4.07765582E+01	-4.04928467E+01	-4.02760679E+01	-4.01971472E+01	-4.00334635E+01	-3.99924044E+01	-3.99463552E+01	
8.10000000E+01	-4.15155520E+01	-4.03445520E+01	-4.10110809E+01	-4.07394290E+01	-4.05332929E+01	-4.04610795E+01	-4.03030524E+01	-4.02640011E+01	-4.02193471E+01	
8.20000000E+01	-4.18586898E+01	-4.07344887E+01	-4.13740926E+01	-4.11119546E+01	-4.09147249E+01	-4.08486269E+01	-4.06946340E+01	-4.06566932E+01	-4.06129547E+01	
8.30000000E+01	-4.23559849E+01	-4.12660777E+01	-4.18850483E+01	-4.16298955E+01	-4.14399093E+01	-4.13793960E+01	-4.12270619E+01	-4.11898556E+01	-4.11466037E+01	
8.40000000E+01	-4.30308208E+01	-4.19632483E+01	-4.25679178E+01	-4.23171632E+01	-4.21328017E+01	-4.20775451E+01	-4.19245436E+01	-4.18875540E+01	-4.18442427E+01	
8.50000000E+01	-4.39139870E+01	-4.28572879E+01	-4.34542487E+01	-4.32051801E+01	-4.30248036E+01	-4.29745875E+01	-4.28182714E+01	-4.27808228E+01	-4.27370836E+01	
8.60000000E+01	-4.50482526E+01	-4.39916057E+01	-4.45883142E+01	-4.43378936E+01	-4.41597344E+01	-4.41147754E+01	-4.39517116E+01	-4.39131584E+01	-4.38681171E+01	
8.70000000E+01	-4.64961241E+01	-4.54308220E+01	-4.60366077E+01	-4.57811796E+01	-4.56030799E+01	-4.55639112E+01	-4.53892021E+01	-4.53482995E+01	-4.53010771E+01	
8.80000000E+01	-4.83528264E+01	-4.72777156E+01	-4.79067228E+01	-4.76415184E+01	-4.74599213E+01	-4.74280164E+01	-4.72325576E+01	-4.71880228E+01	-4.71370071E+01	
8.90000000E+01	-5.07639857E+01	-4.97089265E+01	-5.03885355E+01	-5.01069112E+01	-4.99141627E+01	-4.98925518E+01	-4.96569018E+01	-4.96053349E+01	-4.95475820E+01	
9.00000000E+01	-5.39025049E+01	-5.30474679E+01	-5.38488478E+01	-5.35442876E+01	-5.33151001E+01	-5.33096428E+01	-5.29786618E+01	-5.29117402E+01	-5.28393010E+01	
9.10000000E+01	-5.74126317E+01	-5.77190522E+01	-5.88936012E+01	-5.86104425E+01	-5.82187357E+01	-5.82267856E+01	-5.75923908E+01	-5.74867837E+01	-5.73716856E+01	
9.20000000E+01	-5.80599535E+01	-6.06926270E+01	-6.21853314E+01	-6.23633866E+01	-6.15886825E+01	-6.14483714E+01	-6.04882546E+01	-6.03639532E+01	-6.02068114E+01	
9.30000000E+01	-5.51162858E+01	-5.65920085E+01	-5.73792838E+01	-5.74753487E+01	-5.70503165E+01	-5.68794543E+01	-5.64875529E+01	-5.64351822E+01	-5.63520173E+01	
9.40000000E+01	-5.22379952E+01	-5.27689545E+01	-5.34026376E+01	-5.33755264E+01	-5.30742015E+01	-5.29338326E+01	-5.26996022E+01	-5.26620457E+01	-5.26012000E+01	
9.50000000E+01	-5.01040686E+01	-5.01794179E+01	-5.07944942E+01	-5.07089877E+01	-5.04425116E+01	-5.03170701E+01	-5.01193386E+01	-5.00827070E+01	-5.00268026E+01	
9.60000000E+01	-4.85594365E+01	-4.83762703E+01	-4.90048469E+01	-4.88851312E+01	-4.86283906E+01	-4.85092370E+01	-4.83183832E+01	-4.82799869E+01	-4.82241550E+01	
9.70000000E+01	-4.74475762E+01	-4.70922622E+01	-4.77464949E+01	-4.76026505E+01	-4.73454514E+01	-4.72279827E+01	-4.70340755E+01	-4.69926020E+01	-4.69354956E+01	
9.80000000E+01	-4.66635544E+01	-4.61783717E+01	-4.68649353E+01	-4.67017106E+01	-4.64385732E+01	-4.63200173E+01	-4.61186103E+01	-4.60738633E+01	-4.60147364E+01	
9.90000000E+01	-4.61364029E+01	-4.55437159E+01	-4.62674450E+01	-4.60872640E+01	-4.58145587E+01	-4.56929673E+01	-4.54817004E+01	-4.54334291E+01	-4.53722720E+01	
1.00000000E+02	-4.58142403E+01	-4.51272758E+01	-4.58914164E+01	-4.56956691E+01	-4.54107955E+01	-4.52848063E+01	-4.50631146E+01	-4.50110246E+01	-4.49476321E+01	
1.01000000E+02	-4.56547080E+01	-4.48828472E+01	-4.56889306E+01	-4.54787284E+01	-4.51799383E+01	-4.50486643E+01	-4.48164451E+01	-4.47610017E+01	-4.46957373E+01	
1.02000000E+02	-4.56187047E+01	-4.47715791E+01	-4.56182757E+01	-4.53949364E+01	-4.50815517E+01	-4.49448131E+01	-4.47033040E+01	-4.46449412E+01	-4.45783013E+01	
1.03000000E+02	-4.56667148E+01	-4.47571149E+01	-4.56391249E+01	-4.54046828E+01	-4.50774354E+01	-4.49357570E+01	-4.46881412E+01	-4.46272690E+01	-4.45600754E+01	
1.04000000E+02	-4.57570895E+01	-4.48034627E+01	-4.57102463E+01	-4.54678319E+01	-4.51294534E+01	-4.49844301E+01	-4.47351848E+01	-4.46729824E+01	-4.46063211E+01	
1.05000000E+02	-4.58476960E+01	-4.48754175E+01	-4.57905824E+01	-4.55447387E+01	-4.51998911E+01	-4.50543460E+01	-4.48095634E+01	-4.47482667E+01	-4.46830388E+01	
1.06000000E+02	-4.59006545E+01	-4.49405937E+01	-4.58432995E+01	-4.55993212E+01	-4.52548144E+01	-4.51123532E+01	-4.48795093E+01	-4.48206328E+01	-4.47585019E+01	
1.07000000E+02	-4.58898400E+01	-4.49741744E+01	-4.58422150E+01	-4.56054907E+01	-4.52690403E+01	-4.51338291E+01	-4.49199473E+01	-4.48648155E+01	-4.48076466E+01	
1.08000000E+02	-4.58069271E+01	-4.49630598E+01	-4.57774766E+01	-4.55523024E+01	-4.52309200E+01	-4.51065256E+01	-4.49168834E+01	-4.48672470E+01	-4.48155205E+01	
1.09000000E+02	-4.56627246E+01	-4.49077885E+01	-4.56572553E+01	-4.54457413E+01	-4.51442862E+01	-4.50332393E+01	-4.48700999E+01	-4.48269787E+01	-4.47811168E+01	
1.10000000E+02	-4.54822687E+01	-4.48216318E+01	-4.55034541E+01	-4.53055437E+01	-4.50261174E+01	-4.49292157E+01	-4.47918071E+01	-4.47552953E+01	-4.47148534E+01	
1.11000000E+02	-4.52969248E+01	-4.47252744E+01	-4.53449886E+01	-4.51587387E+01	-4.49005158E+01	-4.48171842E+01	-4.47021501E+01	-4.46713234E+01	-4.46351960E+01	
1.12000000E+02	-4.51369864E+01	-4.46419647E+01	-4.52105731E+01	-4.50328031E+01	-4.47930132E+01	-4.47214067E+01	-4.46234657E+01	-4.45970554E+01	-4.45640411E+01	
1.13000000E+02	-4.50275052E+01	-4.45926221E+01	-4.51244371E+01	-4.49513588E+01	-4.47260352E+01	-4.46638059E+01	-4.45763516E+01	-4.45530809E+01	-4.45213688E+01	
1.14000000E+02	-4.49864304E+01	-4.45930763E+01	-4.51041234E+01	-4.49316510E+01	-4.47162392E+01	-4.46602457E+01	-4.45766292E+01	-4.45546147E+01	-4.45225940E+01	
1.15000000E+02	-4.50245406E+01	-4.46526192E+01	-4.51600114E+01	-4.49838843E+01	-4.47734598E+01	-4.47204716E+01	-4.46335775E+01	-4.46107560E+01	-4.45767269E+01	
1.16000000E+02	-4.51453569E+01	-4.47728930E+01	-4.52946081E+01	-4.51105431E+01	-4.48998560E+01	-4.48463554E+01	-4.47482912E+01	-4.47229927E+01	-4.46847197E+01	
1.17000000E+02	-4.53447343E+01	-4.49466822E+01	-4.55021036E+01	-4.53055208E+01	-4.50891226E+01	-4.50310242E+01	-4.49135953E+01	-4.48834166E+01	-4.48387466E+01	
1.18000000E+02	-4.56093248E+01	-4.51564456E+01	-4.57661056E+01	-4.55523124E+01	-4.53245715E+01	-4.52572268E+01	-4.51120905E+01	-4.50739803E+01	-4.50207179E+01	
1.19000000E+02	-4.59141036E+01	-4.53727865E+01	-4.60572789E+01	-4.58219390E+01	-4.55772660E+01	-4.54958291E+01	-4.53140227E+01	-4.52656927E+01	-4.52013669E+01	
1.20000000E+02	-4.62200260E+01	-4.55543732E+01	-4.63311855E+01	-4.60711215E+01	-4.58046786E+01	-4.57045402E+01	-4.54793668E+01	-4.54183877E+01	-4.53407738E+01	
1.21000000E+02	-4.64738618E+01	-4.56522932E+01	-4.65302260E+01	-4.62449008E+01	-4.59542142E+01	-4.58321817E+01	-4.55603337E+01	-4.54854335E+01	-4.53938986E+01	
1.22000000E+02	-4.66147007E+01	-4.56205920E+01	-4.65936045E+01	-4.62865719E+01	-4.59729752E+01	-4.58290256E+01	-4.55139264E+01	-4.54252830E+01	-4.53205371E+01	
1.23000000E+02	-4.65898581E+01	-4.54309858E+01	-4.64762366E+01	-4.61553598E+01	-4.58244369E+01	-4.56621396E+01	-4.53139075E+01	-4.52141093E+01	-4.50990524E+01	
1.24000000E+02	-4.63748416E+01	-4.50840251E+01	-4.61678743E+01	-4.58429999E+01	-4.55031979E+01	-4.53290552E+01	-4.49625761E+01	-4.48552458E+01	-4.47336841E+01	
1.25000000E+02	-4.59842763E+01	-4.46083659E+01	-4.56969673E+01	-4.53769205E+01	-4.50365525E+01	-4.48580520E+01	-4.44878455E+01	-4.43770328E+01	-4.42530045E+01	
1.26000000E+02	-4.54638609E+01	-4.40485742E+01	-4.51168268E+01	-4.48071610E+01	-4.44724423E+01	-4.42956205E+01	-4.39327746E+01	-4.38220978E+01	-4.36985289E+01	
1.27000000E+02	-4.48709035E+01	-4.34509003E+01	-4.44851219E+01	-4.41879180E+01	-4.38620382E+01	-4.36909082E+01	-4.33422040E+01	-4.32336649E+01	-4.31127758E+01	
1.28000000E+02	-4.42574694E+01	-4.28540467E+01	-4.38498610E+01	-4.35647989E+01	-4.32484598E+01	-4.30849754E+01	-4.27529004E+01	-4.26479339E+01	-4.25305976E+01	
1.29000000E+02	-4.36625129E+01	-4.22858082E+01	-4.32450397E+01	-4.29704104E+01	-4.26628017E+01	-4.25074931E+01	-4.21923010E+01	-4.20910410E+01	-4.19776901E+01	
1.30000000E+02	-4.31115970E+01	-4.17644876E+01	-4.26919486E+01	-4.24255026E+01	-4.21250343E+01	-4.19774722E+01	-4.16776432E+01	-4.15802271E+01	-4.14706733E+01	
1.31000000E+02	-4.26197132E+01	-4.13005733E+01	-4.22024432E+01	-4.19418803E+01	-4.16466485E+01	-4.15060685E+01	-4.12196639E+01	-4.11256355E+01	-4.10194388E+01	
1.32000000E+02	-4.21946133E+01	-4.08994609E+01	-4.17821678E+01	-4.15253729E+01	-4.12333474E+01	-4.10988514E+01	-4.08235005E+01	-4.07325281E+01	-4.06293142E+01	
1.33000000E+02	-4.18393256E+01	-4.05631921E+01	-4.14328666E+01	-4.11778686E+01	-4.08871889E+01	-4.07577241E+01	-4.04911963E+01	-4.04029807E+01	-4.03021938E+01	
1.34000000E+02	-4.15541040E+01	-4.02916214E+01	-4.11539861E+01	-4.08990532E+01	-4.06079460E+01	-4.04826545E+01	-4.02228036E+01	-4.01367938E+01	-4.00382548E+01	
1.35000000E+02	-4.13375282E+01	-4.00833950E+01	-4.09436942E+01	-4.06872581E+01	-4.03940024E+01	-4.02719989E+01	-4.00171722E+01	-3.99330153E+01	-3.98361384E+01	
1.36000000E+02	-4.11873125E+01	-3.99363986E+01	-4.07994147E+01	-4.05400174E+01	-4.02431074E+01	-4.01235708E+01	-3.98719580E+01	-3.97893312E+01	-3.96938193E+01	
1.37000000E+02	-4.11006886E+01	-3.98480611E+01	-4.07182676E+01	-4.04546346E+01	-4.01525801E+01	-4.00348132E+01	-3.97850869E+01	-3.97035860E+01	-3.96092662E+01	
1.38000000E+02	-4.10746521E+01	-3.98158105E+01	-4.06972482E+01	-4.04281193E+01	-4.01194712E+01	-4.00028251E+01	-3.97536798E+01	-3.96733082E+01	-3.95798168E+01	
1.39000000E+02	-4.11061731E+01	-3.98368118E+01	-4.07333415E+01	-4.04575101E+01	-4.01408774E+01	-4.00249028E+01	-3.97751552E+01	-3.96956201E+01	-3.96029710E+01	
1.40000000E+02	-4.11921358E+01	-3.99083278E+01	-4.08234913E+01	-4.05398273E+01	-4.02138587E+01	-4.00981024E+01	-3.98466830E+01	-3.97678562E+01	-3.96760229E+01	
1.41000000E+02	-4.13294459E+01	-4.00274932E+01	-4.09647199E+01	-4.06720439E+01	-4.03354397E+01	-4.02195592E+01	-3.99654813E+01	-3.98874875E+01	-3.97962568E+01	
1.42000000E+02	-4.15150167E+01	-4.01915460E+01	-4.11540224E+01	-4.08511943E+01	-4.05026862E+01	-4.03863537E+01	-4.01290417E+01	-4.00517431E+01	-3.99610996E+01	
1.43000000E+02	-4.17455781E+01	-4.03976652E+01	-4.13883562E+01	-4.10742518E+01	-4.07125807E+01	-4.05957084E+01	-4.03343016E+01	-4.02577248E+01	-4.01679108E+01	
1.44000000E+02	-4.20178243E+01	-4.06429585E+01	-4.16645113E+01	-4.13380416E+01	-4.09620246E+01	-4.08444781E+01	-4.05786684E+01	-4.05029351E+01	-4.04140037E+01	
1.45000000E+02	-4.23281461E+01	-4.09244803E+01	-4.19791070E+01	-4.16392148E+01	-4.12478212E+01	-4.11296345E+01	-4.08591862E+01	-4.07841819E+01	-4.06964041E+01	
1.46000000E+02	-4.26726093E+01	-4.12390096E+01	-4.23284600E+01	-4.19741673E+01	-4.15664832E+01	-4.14478116E+01	-4.11726167E+01	-4.10985797E+01	-4.10122070E+01	
1.47000000E+02	-4.30468296E+01	-4.15830500E+01	-4.27085291E+01	-4.23389885E+01	-4.19142851E+01	-4.17957281E+01	-4.15157936E+01	-4.14432164E+01	-4.13581117E+01	
1.48000000E+02	-4.34458671E+01	-4.19529913E+01	-4.31146555E+01	-4.27292341E+01	-4.22872225E+01	-4.21692840E+01	-4.18848321E+01	-4.18138924E+01	-4.17308192E+01	
1.49000000E+02	-4.38640551E+01	-4.23447983E+01	-4.35415623E+01	-4.31399336E+01	-4.26806312E+01	-4.25639916E+01	-4.22756815E+01	-4.22068984E+01	-4.21262511E+01	
1.50000000E+02	-4.42949401E+01	-4.27536739E+01	-4.39831804E+01	-4.35654250E+01	-4.30894276E+01	-4.29752873E+01	-4.26840755E+01	-4.26181484E+01	-4.25401971E+01	
1.51000000E+02	-4.47311706E+01	-4.31746423E+01	-4.44324656E+01	-4.39993399E+01	-4.35079983E+01	-4.33976535E+01	-4.31049749E+01	-4.30422220E+01	-4.29679036E+01	
1.52000000E+02	-4.51645677E+01	-4.36019240E+01	-4.48816239E+01	-4.44345141E+01	-4.39300352E+01	-4.38249779E+01	-4.35323713E+01	-4.34736347E+01	-4.34035468E+01	
1.53000000E+02	-4.55862628E+01	-4.40292926E+01	-4.53219838E+01	-4.48631525E+01	-4.43486523E+01	-4.42508730E+01	-4.39608977E+01	-4.39064498E+01	-4.38414197E+01	
1.54000000E+02	-4.59869972E+01	-4.44498335E+01	-4.57442209E+01	-4.52769400E+01	-4.47566345E+01	-4.46681033E+01	-4.43834240E+01	-4.43340910E+01	-4.42746372E+01	
1.55000000E+02	-4.63575891E+01	-4.48565916E+01	-4.61388496E+01	-4.56674073E+01	-4.51463983E+01	-4.50692770E+01	-4.47926053E+01	-4.47490223E+01	-4.46961561E+01	
1.56000000E+02	-4.66897293E+01	-4.52422492E+01	-4.64970204E+01	-4.60264490E+01	-4.55107464E+01	-4.54471543E+01	-4.51814281E+01	-4.51446752E+01	-4.50983865E+01	
1.57000000E+02	-4.69764831E+01	-4.55998610E+01	-4.68108831E+01	-4.63467906E+01	-4.58429203E+01	-4.57948824E+01	-4.55433990E+01	-4.55129506E+01	-4.54742563E+01	
1.58000000E+02	-4.72132342E+01	-4.59232506E+01	-4.70746205E+01	-4.66228433E+01	-4.61372151E+01	-4.61061163E+01	-4.58713329E+01	-4.58482424E+01	-4.58169223E+01	
1.59000000E+02	-4.73979078E+01	-4.62072981E+01	-4.72849738E+01	-4.68509421E+01	-4.63895673E+01	-4.63765502E+01	-4.61608117E+01	-4.61442964E+01	-4.61203508E+01	
1.60000000E+02	-4.75312122E+01	-4.64486665E+01	-4.74415361E+01	-4.70299312E+01	-4.65978232E+01	-4.66029499E+01	-4.64078087E+01	-4.63972167E+01	-4.63803159E+01	
1.61000000E+02	-4.76163568E+01	-4.66457363E+01	-4.75465377E+01	-4.71609151E+01	-4.67616996E+01	-4.67846308E+01	-4.66100735E+01	-4.66054817E+01	-4.65944075E+01	
1.62000000E+02	-4.76584522E+01	-4.67988013E+01	-4.76046040E+01	-4.72471189E+01	-4.68829671E+01	-4.69224449E+01	-4.67685523E+01	-4.67681388E+01	-4.67619458E+01	
1.63000000E+02	-4.76638205E+01	-4.69098637E+01	-4.76217987E+01	-4.72934524E+01	-4.69647559E+01	-4.70193076E+01	-4.68843329E+01	-4.68872910E+01	-4.68846823E+01	
1.64000000E+02	-4.76392285E+01	-4.69824622E+01	-4.76050410E+01	-4.73056110E+01	-4.70115148E+01	-4.70789706E+01	-4.69609313E+01	-4.69659991E+01	-4.69654703E+01	
1.65000000E+02	-4.75912636E+01	-4.70211570E+01	-4.75613265E+01	-4.72897497E+01	-4.70283741E+01	-4.71065117E+01	-4.70026843E+01	-4.70083078E+01	-4.70088682E+01	
1.66000000E+02	-4.75260362E+01	-4.70308629E+01	-4.74972443E+01	-4.72518260E+01	-4.70205230E+01	-4.71070747E+01	-4.70145544E+01	-4.70199342E+01	-4.70199024E+01	
1.67000000E+02	-4.74487826E+01	-4.70168110E+01	-4.74185100E+01	-4.71973206E+01	-4.69931031E+01	-4.70858133E+01	-4.70017111E+01	-4.70056635E+01	-4.70039704E+01	
1.68000000E+02	-4.73638387E+01	-4.69837505E+01	-4.73301027E+01	-4.71310026E+01	-4.69506347E+01	-4.70475460E+01	-4.69687480E+01	-4.69707907E+01	-4.69663197E+01	
1.69000000E+02	-4.72746703E+01	-4.69363221E+01	-4.72358762E+01	-4.70569389E+01	-4.68973233E+01	-4.69967491E+01	-4.69207863E+01	-4.69198609E+01	-4.69118992E+01	
1.70000000E+02	-4.71839167E+01	-4.68783078E+01	-4.71389703E+01	-4.69783411E+01	-4.68366169E+01	-4.69368841E+01	-4.68613785E+01	-4.68570574E+01	-4.68449595E+01	
1.71000000E+02	-4.70935247E+01	-4.68130211E+01	-4.70417409E+01	-4.68977469E+01	-4.67713553E+01	-4.68712690E+01	-4.67942046E+01	-4.67860399E+01	-4.67691296E+01	
1.72000000E+02	-4.70048582E+01	-4.67432896E+01	-4.69458401E+01	-4.68171775E+01	-4.67038186E+01	-4.68023484E+01	-4.67222227E+01	-4.67096790E+01	-4.66877456E+01	
1.73000000E+02	-4.69188647E+01	-4.66712527E+01	-4.68524348E+01	-4.67380094E+01	-4.66358510E+01	-4.67321041E+01	-4.66475349E+01	-4.66305016E+01	-4.66032532E+01	
1.74000000E+02	-4.68361229E+01	-4.65987835E+01	-4.67623620E+01	-4.66613572E+01	-4.65687959E+01	-4.66622780E+01	-4.65719781E+01	-4.65504011E+01	-4.65175313E+01	
1.75000000E+02	-4.67569692E+01	-4.65272937E+01	-4.66761097E+01	-4.65879262E+01	-4.65038227E+01	-4.65939109E+01	-4.64972391E+01	-4.64708129E+01	-4.64324064E+01	
1.76000000E+02	-4.66815672E+01	-4.64577673E+01	-4.65940286E+01	-4.65182679E+01	-4.64417153E+01	-4.65281373E+01	-4.64242371E+01	-4.63931671E+01	-4.63490516E+01	
1.77000000E+02	-4.66100516E+01	-4.63912824E+01	-4.65163311E+01	-4.64528076E+01	-4.63831754E+01	-4.64656005E+01	-4.63541289E+01	-4.63182763E+01	-4.62684950E+01	
1.78000000E+02	-4.65424686E+01	-4.63284941E+01	-4.64431335E+01	-4.63918242E+01	-4.63287681E+01	-4.64070406E+01	-4.62876313E+01	-4.62469898E+01	-4.61916572E+01	
1.79000000E+02	-4.64789020E+01	-4.62700926E+01	-4.63745931E+01	-4.63356698E+01	-4.62789607E+01	-4.63530310E+01	-4.62255132E+01	-4.61802300E+01	-4.61190855E+01	
1.80000000E+02	-4.64194954E+01	-4.62166741E+01	-4.63109024E+01	-4.62846013E+01	-4.62342269E+01	-4.63040219E+01	-4.61684697E+01	-4.61183213E+01	-4.60514802E+01	
