Far field
"Plane Wave Phi"[deg]	"2Blades_SEP_lam80_Carbide [dBsm]"	"2Blades_SEP_lam8_Carbide [dBsm]"	"2Blades_SEP_lam16_Carbide [dBsm]"	"2Blades_SEP_lam20_Carbide [dBsm]"	"2Blades_SEP_lam32_Carbide [dBsm]"	"2Blades_SEP_lam40_Carbide [dBsm]"	"2Blades_SEP_lam64_Carbide [dBsm]"	
1.57000000E+02	-5.38200889E+01	-5.52682552E+01	-5.70421654E+01	-5.74825875E+01	-5.36411092E+01	-5.32812920E+01	-5.34612613E+01	
1.58000000E+02	-5.81721103E+01	-5.90046248E+01	-6.14785867E+01	-6.43815298E+01	-5.72740535E+01	-5.68273716E+01	-5.74503479E+01	
1.59000000E+02	-6.56888795E+01	-6.42083164E+01	-6.38684982E+01	-7.81315286E+01	-6.16847402E+01	-6.13302052E+01	-6.35706025E+01	
1.60000000E+02	-6.56257823E+01	-6.57555511E+01	-6.01558829E+01	-6.20651233E+01	-6.19655006E+01	-6.24104442E+01	-6.49389515E+01	
1.61000000E+02	-5.85650711E+01	-6.08221016E+01	-5.64781476E+01	-5.68886250E+01	-5.79221364E+01	-5.83617734E+01	-5.88484946E+01	
1.62000000E+02	-5.46134470E+01	-5.70727323E+01	-5.38401756E+01	-5.38286971E+01	-5.46123005E+01	-5.49010383E+01	-5.49113660E+01	
1.63000000E+02	-5.20131698E+01	-5.44889872E+01	-5.18958915E+01	-5.17094094E+01	-5.22179940E+01	-5.24132932E+01	-5.22778937E+01	
1.64000000E+02	-5.01291341E+01	-5.26003404E+01	-5.04076319E+01	-5.01306807E+01	-5.04242253E+01	-5.05605768E+01	-5.03650374E+01	
1.65000000E+02	-4.86896348E+01	-5.11583167E+01	-4.92384113E+01	-4.89072026E+01	-4.90334349E+01	-4.91296798E+01	-4.89030696E+01	
1.66000000E+02	-4.75548646E+01	-5.00274656E+01	-4.83053496E+01	-4.79379847E+01	-4.79298280E+01	-4.79963702E+01	-4.77507085E+01	
1.67000000E+02	-4.66436011E+01	-4.91268698E+01	-4.75551722E+01	-4.71612974E+01	-4.70413520E+01	-4.70848066E+01	-4.68254512E+01	
1.68000000E+02	-4.59039709E+01	-4.84054473E+01	-4.69516660E+01	-4.65368824E+01	-4.63208685E+01	-4.63454046E+01	-4.60756045E+01	
1.69000000E+02	-4.53020454E+01	-4.78280838E+01	-4.64694432E+01	-4.60369017E+01	-4.57359547E+01	-4.57443269E+01	-4.54645137E+01	
1.70000000E+02	-4.48131168E+01	-4.73703735E+01	-4.60899803E+01	-4.56414818E+01	-4.52633176E+01	-4.52574166E+01	-4.49684615E+01	
1.71000000E+02	-4.44197431E+01	-4.70144377E+01	-4.57993342E+01	-4.53358811E+01	-4.48860548E+01	-4.48670919E+01	-4.45688864E+01	
1.72000000E+02	-4.41081927E+01	-4.67474072E+01	-4.55872543E+01	-4.51090607E+01	-4.45912207E+01	-4.45602001E+01	-4.42525034E+01	
1.73000000E+02	-4.38689755E+01	-4.65592116E+01	-4.54458044E+01	-4.49528523E+01	-4.43693211E+01	-4.43266548E+01	-4.40090989E+01	
1.74000000E+02	-4.36938780E+01	-4.64428041E+01	-4.53692002E+01	-4.48609764E+01	-4.42129761E+01	-4.41589376E+01	-4.38304924E+01	
1.75000000E+02	-4.35771794E+01	-4.63929081E+01	-4.53532015E+01	-4.48290203E+01	-4.41164816E+01	-4.40511474E+01	-4.37112507E+01	
1.76000000E+02	-4.35145200E+01	-4.64058953E+01	-4.53949770E+01	-4.48538214E+01	-4.40760251E+01	-4.39991517E+01	-4.36465124E+01	
1.77000000E+02	-4.35024668E+01	-4.64797221E+01	-4.54928940E+01	-4.49334541E+01	-4.40884377E+01	-4.39998761E+01	-4.36328692E+01	
1.78000000E+02	-4.35388389E+01	-4.66134588E+01	-4.56466036E+01	-4.50672215E+01	-4.41521311E+01	-4.40511662E+01	-4.36684665E+01	
1.79000000E+02	-4.36221430E+01	-4.68077304E+01	-4.58564938E+01	-4.52552836E+01	-4.42660963E+01	-4.41520275E+01	-4.37513701E+01	
1.80000000E+02	-4.37518833E+01	-4.70639508E+01	-4.61242865E+01	-4.54990533E+01	-4.44303802E+01	-4.43021971E+01	-4.38812022E+01	
