Far field
"Plane Wave Phi"[deg]	"2Blades_SEP_lam80_Carbide [dBsm]"	"2Blades_SEP_lam8_Carbide [dBsm]"	"2Blades_SEP_lam16_Carbide [dBsm]"	"2Blades_SEP_lam20_Carbide [dBsm]"	"2Blades_SEP_lam32_Carbide [dBsm]"	"2Blades_SEP_lam40_Carbide [dBsm]"	"2Blades_SEP_lam64_Carbide [dBsm]"	
1.49000000E+02	-4.11898923E+01	-4.30563029E+01	-4.28412564E+01	-4.25287420E+01	-4.15811997E+01	-4.14278263E+01	-4.12215874E+01	
1.50000000E+02	-4.20120351E+01	-4.39013288E+01	-4.37571444E+01	-4.34285956E+01	-4.23840687E+01	-4.22231483E+01	-4.20297641E+01	
1.51000000E+02	-4.29565281E+01	-4.48603877E+01	-4.48066623E+01	-4.44669975E+01	-4.33060568E+01	-4.31355911E+01	-4.29564518E+01	
1.52000000E+02	-4.40429270E+01	-4.59527247E+01	-4.60159551E+01	-4.56719415E+01	-4.43680080E+01	-4.41848809E+01	-4.40228891E+01	
1.53000000E+02	-4.53059028E+01	-4.72074637E+01	-4.74239148E+01	-4.70866974E+01	-4.56000134E+01	-4.54003343E+01	-4.52604001E+01	
1.54000000E+02	-4.67958225E+01	-4.86696557E+01	-4.90914637E+01	-4.87813562E+01	-4.70476198E+01	-4.68256057E+01	-4.67163816E+01	
1.55000000E+02	-4.85938958E+01	-5.04096664E+01	-5.11173185E+01	-5.08755680E+01	-4.87811959E+01	-4.85286262E+01	-4.84644894E+01	
1.56000000E+02	-5.08406379E+01	-5.25454997E+01	-5.36702157E+01	-5.35995425E+01	-5.09142892E+01	-5.06174495E+01	-5.06338533E+01	
1.57000000E+02	-5.38157276E+01	-5.52865989E+01	-5.70405577E+01	-5.74881006E+01	-5.36407842E+01	-5.32777947E+01	-5.34590711E+01	
1.58000000E+02	-5.81659266E+01	-5.90344703E+01	-6.14856116E+01	-6.43950529E+01	-5.72729105E+01	-5.68214777E+01	-5.74499634E+01	
1.59000000E+02	-6.56819569E+01	-6.42574946E+01	-6.38908663E+01	-7.81304735E+01	-6.16773987E+01	-6.13186614E+01	-6.35679712E+01	
1.60000000E+02	-6.56356604E+01	-6.57477786E+01	-6.01671863E+01	-6.20559047E+01	-6.19567341E+01	-6.24023891E+01	-6.49432171E+01	
1.61000000E+02	-5.85711233E+01	-6.07955410E+01	-5.64819153E+01	-5.68832587E+01	-5.79181785E+01	-5.83608445E+01	-5.88508216E+01	
1.62000000E+02	-5.46153985E+01	-5.70520806E+01	-5.38419590E+01	-5.38243901E+01	-5.46102008E+01	-5.49013498E+01	-5.49126584E+01	
1.63000000E+02	-5.20148948E+01	-5.44734825E+01	-5.18964700E+01	-5.17064358E+01	-5.22166342E+01	-5.24137312E+01	-5.22788736E+01	
1.64000000E+02	-5.01309059E+01	-5.25878825E+01	-5.04075242E+01	-5.01280945E+01	-5.04235324E+01	-5.05608514E+01	-5.03660178E+01	
1.65000000E+02	-4.86907679E+01	-5.11480263E+01	-4.92377116E+01	-4.89049643E+01	-4.90330143E+01	-4.91297581E+01	-4.89041766E+01	
1.66000000E+02	-4.75558007E+01	-5.00189168E+01	-4.83044246E+01	-4.79360934E+01	-4.79293769E+01	-4.79966493E+01	-4.77513569E+01	
1.67000000E+02	-4.66441966E+01	-4.91198582E+01	-4.75541290E+01	-4.71598321E+01	-4.70411200E+01	-4.70851258E+01	-4.68263356E+01	
1.68000000E+02	-4.59042658E+01	-4.83994048E+01	-4.69504823E+01	-4.65355136E+01	-4.63205265E+01	-4.63456189E+01	-4.60760028E+01	
1.69000000E+02	-4.53025588E+01	-4.78230094E+01	-4.64682561E+01	-4.60358319E+01	-4.57356699E+01	-4.57443666E+01	-4.54649745E+01	
1.70000000E+02	-4.48135838E+01	-4.73659080E+01	-4.60885697E+01	-4.56406002E+01	-4.52630595E+01	-4.52573869E+01	-4.49687422E+01	
1.71000000E+02	-4.44201796E+01	-4.70106788E+01	-4.57980959E+01	-4.53351963E+01	-4.48858072E+01	-4.48671203E+01	-4.45694243E+01	
1.72000000E+02	-4.41085419E+01	-4.67440209E+01	-4.55859368E+01	-4.51085260E+01	-4.45910897E+01	-4.45602193E+01	-4.42529066E+01	
1.73000000E+02	-4.38690332E+01	-4.65562747E+01	-4.54445957E+01	-4.49525145E+01	-4.43691988E+01	-4.43267104E+01	-4.40093753E+01	
1.74000000E+02	-4.36941002E+01	-4.64401587E+01	-4.53679169E+01	-4.48608192E+01	-4.42127580E+01	-4.41589495E+01	-4.38306860E+01	
1.75000000E+02	-4.35772886E+01	-4.63905426E+01	-4.53520305E+01	-4.48287826E+01	-4.41164418E+01	-4.40510841E+01	-4.37113758E+01	
1.76000000E+02	-4.35146879E+01	-4.64038250E+01	-4.53938562E+01	-4.48536602E+01	-4.40758179E+01	-4.39991189E+01	-4.36465961E+01	
1.77000000E+02	-4.35027281E+01	-4.64778394E+01	-4.54919646E+01	-4.49334701E+01	-4.40883228E+01	-4.39997803E+01	-4.36329656E+01	
1.78000000E+02	-4.35389622E+01	-4.66117888E+01	-4.56457607E+01	-4.50673862E+01	-4.41519415E+01	-4.40511032E+01	-4.36684847E+01	
1.79000000E+02	-4.36220623E+01	-4.68061377E+01	-4.58558747E+01	-4.52556312E+01	-4.42659451E+01	-4.41520634E+01	-4.37514287E+01	
1.80000000E+02	-4.37518282E+01	-4.70625175E+01	-4.61240648E+01	-4.54994531E+01	-4.44301324E+01	-4.43021617E+01	-4.38812016E+01	
